7930 |HD 31464                           |23.1928   |     ~   |9.36     |8.64     |     ~   |     ~   |G5V              
7931 |* k Tau                            |10.1378   |     ~   |5.803    |5.785    |     ~   |     ~   |A0V              
7932 |Ross 794                           |44.2506   |     ~   |12.40    |11.533   |11.142   |     ~   |M2.0V            
7933 |[KW97] 20-41                       |      ~   |     ~   |     ~   |13.2     |     ~   |     ~   |K7V              
7934 |HD 31018                           |10.0757   |     ~   |8.28     |7.62     |     ~   |     ~   |G5V              
7935 |HD 31120                           |4.26      |     ~   |9.09     |8.92     |     ~   |     ~   |A0V              
7936 |HD 30973                           |37.8368   |     ~   |     ~   |     ~   |8.2      |     ~   |K3V              
7937 |HD 31279                           |4.8891    |     ~   |9.58     |8.45     |     ~   |     ~   |G8V              
7938 |HD 31086                           |2.6909    |     ~   |10.26    |9.90     |     ~   |     ~   |A0V              
7939 |HD 31353                           |3.4844    |     ~   |8.37     |8.23     |     ~   |     ~   |A0V              
7940 |HD 31915                           |3.7175    |     ~   |9.23     |9.07     |     ~   |     ~   |A0V              
7941 |* iot Tau                          |18.3851   |     ~   |4.797    |4.615    |     ~   |     ~   |A7V              
7942 |HD 32127B                          |      ~   |     ~   |9.95     |9.24     |     ~   |     ~   |G8V              
7943 |HD 285190                          |48.5242   |     ~   |     ~   |     ~   |10.581   |     ~   |M1.5V            
7944 |HD 286167                          |17.0248   |     ~   |     ~   |     ~   |10.637   |     ~   |K4V              
7945 |HD 286165                          |9.6876    |     ~   |11.78    |10.632   |10.356   |     ~   |K5V              
7946 |* 101 Tau                          |22.3771   |     ~   |7.220    |6.747    |     ~   |     ~   |F5V              
7947 |HD 32129                           |5.6349    |     ~   |9.62     |9.09     |     ~   |     ~   |F5V              
7948 |* g Ori                            |14.1277   |     ~   |5.291    |5.184    |     ~   |     ~   |A3V              
7949 |LP 476-207                         |30.12     |     ~   |12.93    |11.53    |10.33    |8.708    |M3.5V            
7950 |1RXS J050315.2+084101              |      ~   |     ~   |     ~   |     ~   |     ~   |     ~   |K5V              
7951 |HD 32297                           |7.7081    |     ~   |8.32     |8.14     |     ~   |     ~   |A0V              
7952 |V* V1843 Ori                       |2.9119    |     ~   |11.31    |10.61    |     ~   |     ~   |G2V              
7953 |HD 31307                           |11.9308   |     ~   |8.40     |7.89     |     ~   |     ~   |F7V              
7954 |HD 31411                           |7.6529    |     ~   |6.520    |6.485    |     ~   |     ~   |A0V              
7955 |HD 31412                           |27.865    |     ~   |7.57     |     ~   |6.7      |     ~   |F9.5V            
7956 |HD 31465                           |5.2853    |     ~   |8.25     |8.07     |     ~   |     ~   |A3V              
7957 |HD 32351                           |9.0943    |     ~   |9.63     |9.08     |     ~   |     ~   |F7V              
7958 |HD 31951                           |2.4808    |     ~   |9.19     |8.96     |     ~   |     ~   |A3V              
7959 |HD 31412B                          |27.8509   |     ~   |15.0     |14.04    |13.5     |     ~   |M2.0V            
7960 |HD 31490                           |2.8294    |     ~   |8.62     |8.32     |     ~   |     ~   |A9V              
7961 |HD 31567                           |5.6892    |     ~   |7.39     |7.33     |     ~   |     ~   |A0V              
7962 |HD 32336                           |9.0126    |     ~   |9.65     |9.12     |     ~   |     ~   |G1V              
7963 |HD 31355                           |5.9657    |     ~   |8.21     |7.86     |     ~   |     ~   |F2V              
7964 |HD 31466                           |4.80      |     ~   |7.38     |7.34     |     ~   |     ~   |A0V              
7965 |HD 31785                           |9.4448    |     ~   |9.78     |9.22     |     ~   |     ~   |G1V              
7966 |StKM 1-539                         |53.0768   |     ~   |     ~   |     ~   |10.816   |     ~   |M1.5V            
7967 |HD 31041                           |2.23      |     ~   |9.53     |9.46     |     ~   |     ~   |A0V              
7968 |HD 31182                           |5.2297    |     ~   |9.35     |8.97     |     ~   |     ~   |F5V              
7969 |2E 0452.2+0225                     |      ~   |     ~   |     ~   |10.59    |     ~   |     ~   |K0V              
7970 |HD 32484                           |4.7489    |     ~   |8.94     |8.63     |     ~   |     ~   |A8V              
7971 |HD 31568                           |9.1416    |     ~   |9.19     |8.64     |     ~   |     ~   |G1V              
7972 |HD 31454                           |5.0251    |     ~   |9.30     |8.84     |     ~   |     ~   |F3V              
7973 |HD 31541                           |3.8115    |     ~   |8.87     |8.77     |     ~   |     ~   |A1V              
7974 |HD 31642                           |1.4789    |     ~   |9.63     |9.56     |     ~   |     ~   |A0V              
7975 |HD 31698                           |      ~   |     ~   |8.55     |8.10     |8.50     |     ~   |F7V              
7976 |HD 31438                           |3.3244    |     ~   |9.53     |9.07     |     ~   |     ~   |F5V              
7977 |HD 31622                           |12.27     |     ~   |9.304    |8.605    |8.808    |     ~   |G3V              
7978 |HD 32023                           |7.266     |     ~   |9.70     |9.18     |     ~   |     ~   |F7V              
7979 |HD 32097                           |2.9439    |     ~   |9.55     |9.37     |     ~   |     ~   |A3V              
7980 |HD 32274                           |14.005    |     ~   |8.84     |8.32     |     ~   |     ~   |F7V              
7981 |HD 31455                           |2.4549    |     ~   |9.34     |9.28     |     ~   |     ~   |A0V              
7982 |HD 32024                           |8.521     |     ~   |8.45     |8.09     |     ~   |     ~   |F2V              
7983 |HD 32114                           |2.663     |     ~   |9.53     |9.49     |     ~   |     ~   |A0V              
7984 |HD 31503                           |6.02      |     ~   |     ~   |     ~   |     ~   |     ~   |A3V              
7985 |HD 31739                           |6.9385    |     ~   |6.435    |6.338    |     ~   |     ~   |A1V              
7986 |HD 32115                           |20.3757   |     ~   |6.60     |6.32     |     ~   |     ~   |A9V              
7987 |HD 31711                           |8.8743    |     ~   |9.24     |8.79     |10.0     |     ~   |F5V              
7988 |HD 31169                           |5.8328    |     ~   |9.14     |8.80     |     ~   |     ~   |F0V              
7989 |HD 31088                           |8.15      |     ~   |     ~   |     ~   |     ~   |     ~   |G2V              
7990 |HD 31768                           |19.5724   |     ~   |7.483    |6.969    |     ~   |     ~   |F5V              
7991 |HD 31375                           |10.1607   |     ~   |9.98     |9.39     |     ~   |     ~   |G3V              
7992 |HD 31799                           |5.9946    |     ~   |8.18     |8.08     |8.2      |     ~   |A1V              
7993 |HD 31882                           |7.4114    |     ~   |8.59     |8.24     |8.2      |     ~   |A9V              
7994 |HD 32146                           |2.5886    |     ~   |9.31     |9.13     |9.2      |     ~   |A5V              
7995 |HD 32527                           |5.1224    |     ~   |8.68     |8.37     |     ~   |     ~   |A9V              
7996 |HD 32042                           |2.78      |     ~   |9.54     |9.35     |9.5      |     ~   |A3V              
7997 |V* MR Eri                          |3.6681    |     ~   |10.54    |10.01    |10.3     |     ~   |F9V              
7998 |HD 31100                           |5.9474    |     ~   |8.46     |8.29     |     ~   |     ~   |A3V              
7999 |HD 31170                           |9.725     |     ~   |9.43     |8.83     |     ~   |     ~   |G2V              
8000 |HD 31682                           |4.2582    |     ~   |8.90     |8.54     |     ~   |     ~   |F0V              
8001 |HD 32394                           |5.2935    |     ~   |9.23     |8.90     |     ~   |     ~   |F0V              
8002 |HD 31425                           |6.6291    |     ~   |9.19     |8.74     |     ~   |     ~   |F3V              
8003 |HD 31624                           |4.4452    |     ~   |8.38     |8.34     |     ~   |     ~   |A0V              
8004 |HD 31820                           |6.9456    |     ~   |9.43     |8.97     |     ~   |     ~   |F5V              
8005 |HD 32466                           |9.0077    |     ~   |9.57     |8.97     |     ~   |     ~   |G0V              
8006 |HD 31543                           |5.6757    |     ~   |8.89     |8.15     |     ~   |     ~   |G5V              
8007 |HD 32148                           |4.5223    |     ~   |9.59     |9.37     |     ~   |     ~   |A9V              
8008 |HD 31469                           |5.5866    |     ~   |8.09     |7.97     |     ~   |     ~   |A0V              
8009 |HD 32467                           |2.2216    |     ~   |9.08     |9.01     |     ~   |     ~   |A0V              
8010 |HD 31339                           |3.6275    |     ~   |9.85     |9.35     |     ~   |     ~   |F5V              
8011 |HD 32027                           |4.5962    |     ~   |10.89    |10.40    |     ~   |     ~   |F3V              
8012 |HD 32177                           |7.8061    |     ~   |9.94     |9.38     |     ~   |     ~   |F8V              
8013 |HD 31210                           |5.3557    |     ~   |9.78     |9.45     |     ~   |     ~   |F0V              
8014 |HD 31285                           |6.5695    |     ~   |10.51    |10.07    |     ~   |     ~   |G0V              
8015 |HD 31112                           |4.3739    |     ~   |10.22    |9.70     |     ~   |     ~   |F3V              
8016 |HD 31344                           |4.097     |     ~   |10.47    |10.04    |     ~   |     ~   |F3V              
8017 |HD 32116                           |8.5995    |     ~   |8.93     |8.54     |     ~   |     ~   |F3V              
8018 |HD 31653                           |3.6607    |     ~   |9.49     |9.16     |     ~   |     ~   |A9V              
8019 |HD 31769                           |7.4312    |     ~   |9.58     |9.15     |     ~   |     ~   |F3V              
8020 |HD 31822                           |21.6082   |     ~   |8.50     |7.93     |     ~   |     ~   |G1V              
8021 |HD 31936                           |5.2327    |     ~   |7.33     |7.23     |     ~   |     ~   |A4V              
8022 |HD 32192                           |3.1867    |     ~   |8.97     |8.93     |     ~   |     ~   |A0V              
8023 |HD 32469                           |2.7259    |     ~   |9.90     |9.78     |     ~   |     ~   |A1V              
8024 |HD 31595                           |5.2091    |     ~   |10.34    |9.56     |     ~   |     ~   |G5V              
8025 |HD 31440                           |2.166     |     ~   |10.722   |10.274   |     ~   |     ~   |F5V              
8026 |HD 31713                           |5.5803    |     ~   |9.51     |9.02     |     ~   |     ~   |F5V              
8027 |HD 31770                           |3.7001    |     ~   |9.04     |8.92     |     ~   |     ~   |A3V              
8028 |HD 31800                           |7.4309    |     ~   |10.81    |10.22    |     ~   |     ~   |G3V              
8029 |HD 31984                           |18.4446   |     ~   |8.98     |8.40     |     ~   |     ~   |G1V              
8030 |HD 31886                           |3.2078    |     ~   |10.223   |9.763    |     ~   |     ~   |G2V              
8031 |HD 31090                           |4.9429    |     ~   |10.34    |9.94     |     ~   |     ~   |F2V              
8032 |HD 31126                           |5.7143    |     ~   |10.994   |10.436   |     ~   |     ~   |G1V              
8033 |HD 31158                           |5.1509    |     ~   |9.793    |9.563    |     ~   |     ~   |F3V              
8034 |HD 31368                           |4.8033    |     ~   |10.62    |9.95     |     ~   |     ~   |G3V              
8035 |HD 31441                           |8.0559    |     ~   |9.64     |9.15     |     ~   |     ~   |F6V              
8036 |HD 31457                           |5.6185    |     ~   |9.09     |8.82     |     ~   |     ~   |A9V              
8037 |HD 31545                           |2.7057    |     ~   |10.898   |10.465   |     ~   |     ~   |F0V              
8038 |HD 31556                           |6.1019    |     ~   |9.05     |8.70     |     ~   |     ~   |A9V              
8039 |HD 31597                           |2.8679    |     ~   |10.463   |10.063   |     ~   |     ~   |F0V              
8040 |HD 31596                           |4.017     |     ~   |9.686    |9.412    |     ~   |     ~   |F6V              
8041 |HD 31823                           |3.5813    |     ~   |10.563   |9.981    |     ~   |     ~   |G3V              
8042 |HD 31985                           |28.7184   |     ~   |11.01    |9.783    |9.798    |     ~   |K5Vk             
8043 |HD 32076                           |      ~   |     ~   |11.122   |10.601   |10.570   |     ~   |F6V              
8044 |HD 32396                           |3.758     |     ~   |10.894   |10.370   |     ~   |     ~   |G2V              
8045 |HD 31557                           |7.5929    |     ~   |10.498   |9.89     |     ~   |     ~   |G2V              
8046 |HD 31684                           |7.832     |     ~   |10.15    |9.63     |     ~   |     ~   |F7V              
8047 |HD 31787                           |6.8638    |     ~   |9.42     |8.72     |     ~   |     ~   |G3V              
8048 |HD 31846                           |6.9362    |     ~   |9.18     |8.71     |     ~   |     ~   |F5V              
8049 |HD 31923                           |11.5085   |     ~   |8.54     |8.899    |     ~   |     ~   |F3V              
8050 |HD 32470                           |5.44      |     ~   |     ~   |     ~   |     ~   |     ~   |A0V              
8051 |HD 31442                           |      ~   |     ~   |9.945    |9.72     |     ~   |     ~   |F6V              
8052 |HD 31481                           |7.7599    |     ~   |9.312    |9.249    |     ~   |     ~   |F3V              
8053 |HD 31494                           |2.1573    |     ~   |10.619   |10.021   |     ~   |     ~   |F6V              
8054 |HD 31885                           |4.0086    |     ~   |9.32     |9.12     |     ~   |     ~   |A3V              
8055 |HD 31954                           |3.4739    |     ~   |10.32    |10.11    |     ~   |     ~   |A9V              
8056 |* 64 Eri                           |11.5441   |     ~   |5.036    |4.770    |     ~   |     ~   |F0V              
8057 |HD 31515                           |3.0242    |     ~   |9.940    |9.854    |     ~   |     ~   |A4V              
8058 |HD 31626                           |4.0206    |     ~   |9.22     |8.97     |     ~   |     ~   |A8V              
8059 |HD 31656                           |3.9957    |     ~   |9.47     |9.10     |     ~   |     ~   |F2V              
8060 |HD 31743                           |5.5716    |     ~   |7.63     |7.57     |     ~   |     ~   |A0V              
8061 |HD 31750                           |5.4969    |     ~   |9.92     |9.53     |     ~   |     ~   |F2V              
8062 |HD 31505                           |7.6174    |     ~   |10.094   |9.716    |     ~   |     ~   |F6V              
8063 |HD 31657                           |2.5416    |     ~   |10.413   |10.046   |     ~   |     ~   |F3V              
8064 |HD 31901                           |4.8955    |     ~   |9.27     |9.07     |     ~   |     ~   |A6V              
8065 |HD 31970                           |10.6313   |     ~   |9.320    |8.60     |     ~   |     ~   |G1V              
8066 |HD 32029                           |3.3397    |     ~   |9.15     |9.04     |     ~   |     ~   |A0V              
8067 |HD 32163                           |14.16     |     ~   |10.14    |9.45     |     ~   |     ~   |G6V              
8068 |HD 32602                           |10.1982   |     ~   |8.62     |8.13     |     ~   |     ~   |F5V              
8069 |HD 31458                           |6.2177    |     ~   |9.46     |9.02     |     ~   |     ~   |F5V              
8070 |HD 32077                           |4.6888    |     ~   |8.43     |8.37     |     ~   |     ~   |A0V              
8071 |HD 32487                           |5.8165    |     ~   |9.74     |9.14     |     ~   |     ~   |F8V              
8072 |HD 32397                           |3.6233    |     ~   |8.86     |8.58     |     ~   |     ~   |A8V              
8073 |HD 31127                           |3.1472    |     ~   |8.88     |8.81     |     ~   |     ~   |A0V              
8074 |L 736-30                           |83.6897   |13.598   |12.443   |10.894   |9.876    |8.671    |M3V              
8075 |HD 31258                           |4.3062    |     ~   |9.37     |9.03     |     ~   |     ~   |F2V              
8076 |HD 31482                           |11.0953   |     ~   |9.64     |9.05     |     ~   |     ~   |G2V              
8077 |HD 31526                           |5.2987    |     ~   |9.77     |9.32     |     ~   |     ~   |F0V              
8078 |HD 32205                           |7.6663    |     ~   |9.10     |8.59     |     ~   |     ~   |F6V              
8079 |LP 776-46                          |108.2732  |14.612   |13.371   |11.735   |10.603   |9.192    |M3V              
8080 |HD 31667                           |4.2925    |     ~   |9.781    |9.27     |     ~   |     ~   |F2V              
8081 |HD 31744                           |4.9036    |     ~   |9.668    |8.97     |     ~   |     ~   |F8V              
8082 |HD 31771                           |8.3735    |     ~   |9.46     |9.04     |     ~   |     ~   |F3V              
8083 |HD 32583                           |7.4547    |     ~   |9.57     |9.10     |     ~   |     ~   |F6V              
8084 |HD 31159                           |3.7752    |     ~   |9.41     |9.17     |     ~   |     ~   |A7V              
8085 |BD-20 958                          |24.32     |     ~   |11.37    |10.105   |9.921    |     ~   |K7V              
8086 |HD 31643                           |      ~   |     ~   |10.37    |9.80     |     ~   |     ~   |F6V              
8087 |HD 32368                           |4.5086    |     ~   |7.83     |7.71     |     ~   |     ~   |A3V              
8088 |HD 31391                           |5.4666    |     ~   |8.92     |8.46     |     ~   |     ~   |F3V              
8089 |HD 31903                           |5.0466    |     ~   |9.92     |9.33     |     ~   |     ~   |G0V              
8090 |HD 32251                           |5.8408    |     ~   |9.58     |9.22     |     ~   |     ~   |F2V              
8091 |HD 32324                           |15.5168   |     ~   |8.55     |8.04     |     ~   |     ~   |F7V              
8092 |HD 32450                           |119.3399  |10.97    |9.77     |8.317    |7.405    |6.492    |K7V              
8093 |HD 32502                           |6.7275    |     ~   |9.98     |9.46     |     ~   |     ~   |F7V              
8094 |HD 31214                           |6.7298    |     ~   |9.93     |9.43     |     ~   |     ~   |F5V              
8095 |HD 31340                           |5.5876    |     ~   |9.482    |9.207    |     ~   |     ~   |G0V              
8096 |HD 31729                           |2.729     |     ~   |9.25     |8.99     |     ~   |     ~   |F0V              
8097 |HD 32267                           |10.0839   |     ~   |10.07    |9.47     |     ~   |     ~   |G3V              
8098 |HD 32289                           |11.8913   |     ~   |9.64     |9.06     |     ~   |     ~   |G2V              
8099 |HD 32585                           |9.0791    |     ~   |10.44    |9.749    |9.58     |9.16     |G5V              
8100 |HD 31417                           |2.8511    |     ~   |9.946    |9.52     |     ~   |     ~   |F0V              
8101 |HD 31527                           |26.0796   |     ~   |8.071    |7.484    |7.24     |8.88     |G0V              
8102 |HD 32310                           |13.8254   |     ~   |7.93     |7.48     |     ~   |     ~   |F5V              
8103 |CD-23 2363                         |41.4852   |     ~   |10.57    |9.321    |9.496    |     ~   |K6V              
8104 |HD 31601                           |7.1709    |     ~   |9.33     |8.78     |     ~   |     ~   |F7V              
8105 |HD 31359                           |9.1778    |     ~   |9.06     |8.60     |     ~   |     ~   |F5V              
8106 |HD 31850                           |7.927     |     ~   |10.05    |9.898    |     ~   |     ~   |G0V              
8107 |HD 31193                           |12.9148   |     ~   |8.25     |7.81     |     ~   |     ~   |F5V              
8108 |HD 31303                           |5.6572    |     ~   |9.50     |9.05     |     ~   |     ~   |F3V              
8109 |HD 31184                           |9.1269    |     ~   |9.80     |9.10     |     ~   |     ~   |G5V              
8110 |HD 31517                           |9.5996    |     ~   |6.959    |6.690    |     ~   |     ~   |F0V              
8111 |HD 31752                           |4.1763    |     ~   |9.71     |9.35     |     ~   |     ~   |A9V              
8112 |HD 31888                           |4.39      |     ~   |10.12    |9.77     |     ~   |     ~   |F2V              
8113 |HD 32514                           |5.3921    |     ~   |10.10    |9.69     |     ~   |     ~   |F0V              
8114 |HD 32567                           |8.6224    |     ~   |9.59     |9.04     |     ~   |     ~   |F8V              
8115 |HD 32338                           |8.9399    |     ~   |9.71     |9.15     |     ~   |     ~   |G0V              
8116 |HD 32530                           |8.404     |     ~   |9.39     |8.82     |     ~   |     ~   |G1V              
8117 |CD-27 1987                         |20.1534   |     ~   |10.56    |9.61     |     ~   |     ~   |K2V              
8118 |HD 32311                           |5.3087    |     ~   |10.10    |9.933    |9.27     |9.236    |F5V              
8119 |HD 31369                           |4.4285    |     ~   |9.92     |9.37     |     ~   |     ~   |F5V              
8120 |HD 31185                           |2.3493    |     ~   |10.37    |10.23    |     ~   |     ~   |A3V              
8121 |HD 31289                           |1.3803    |     ~   |10.23    |10.20    |     ~   |     ~   |A0V              
8122 |HD 31348                           |3.8003    |     ~   |9.735    |9.378    |     ~   |     ~   |F3V              
8123 |HD 31957                           |4.1244    |     ~   |8.56     |8.33     |     ~   |     ~   |A5V              
8124 |HD 32009                           |7.7062    |     ~   |10.19    |9.67     |     ~   |     ~   |F5V              
8125 |HD 32193                           |1.6329    |     ~   |10.38    |10.27    |     ~   |     ~   |A0V              
8126 |HD 32568                           |6.4818    |     ~   |9.23     |8.96     |     ~   |     ~   |A9V              
8127 |HD 32624                           |8.4378    |     ~   |9.71     |9.23     |     ~   |     ~   |F5V              
8128 |HD 32668                           |6.38      |     ~   |10.19    |9.53     |     ~   |     ~   |G6V              
8129 |HD 32080                           |3.1544    |     ~   |10.49    |10.02    |     ~   |     ~   |F2V              
8130 |HD 31360                           |7.0249    |     ~   |10.024   |9.50     |     ~   |     ~   |F6V              
8131 |HD 31377                           |8.90      |     ~   |10.32    |9.85     |     ~   |     ~   |F5V              
8132 |HD 31506                           |4.8338    |     ~   |7.61     |7.61     |     ~   |     ~   |A0V              
8133 |HD 31670                           |9.1362    |     ~   |9.34     |8.85     |     ~   |     ~   |F6V              
8134 |HD 31460                           |14.6373   |     ~   |8.62     |8.04     |     ~   |     ~   |G0V              
8135 |HD 31658                           |2.0639    |     ~   |9.55     |9.44     |     ~   |     ~   |A2V              
8136 |HD 31972                           |4.56      |     ~   |10.05    |9.53     |     ~   |     ~   |F7V              
8137 |HD 31772                           |10.9454   |     ~   |10.46    |9.81     |     ~   |     ~   |G5V              
8138 |HD 31687                           |      ~   |     ~   |10.31    |9.919    |     ~   |     ~   |F3V              
8139 |HD 32166                           |6.42      |     ~   |10.38    |9.87     |     ~   |     ~   |G3V              
8140 |HD 32194                           |9.824     |     ~   |10.35    |9.67     |     ~   |     ~   |G5V              
8141 |HD 32490                           |3.38      |     ~   |9.45     |9.05     |     ~   |     ~   |F2V              
8142 |HD 32586                           |4.9468    |     ~   |9.71     |9.21     |     ~   |     ~   |F6V              
8143 |HD 31392                           |38.8196   |     ~   |8.40     |7.61     |     ~   |     ~   |G9V              
8144 |HD 32063                           |4.2307    |     ~   |10.433   |10.154   |     ~   |     ~   |F2V              
8145 |HD 31719                           |6.3594    |     ~   |9.80     |9.461    |     ~   |     ~   |G2V              
8146 |HD 32122                           |5.918     |     ~   |10.18    |9.79     |     ~   |     ~   |F5V              
8147 |HD 32136                           |4.1021    |     ~   |10.47    |9.84     |     ~   |     ~   |G5V              
8148 |HD 32692                           |14.25     |     ~   |10.28    |9.52     |     ~   |     ~   |G5V              
8149 |HD 32167                           |2.2429    |     ~   |10.357   |10.093   |     ~   |     ~   |A9V              
8150 |HD 32183                           |3.5777    |     ~   |9.81     |9.36     |     ~   |     ~   |F3V              
8151 |HD 32206                           |3.1658    |     ~   |7.90     |7.90     |     ~   |     ~   |A0V              
8152 |HD 32326                           |16.1507   |     ~   |8.61     |8.12     |     ~   |     ~   |F6V              
8153 |HD 32424                           |3.9016    |     ~   |10.27    |9.999    |     ~   |     ~   |F7V              
8154 |HD 31361                           |5.6242    |     ~   |9.66     |9.23     |     ~   |     ~   |F2V              
8155 |HD 32242                           |8.3522    |     ~   |9.48     |8.94     |     ~   |     ~   |F8V              
8156 |HD 32152                           |14.1305   |     ~   |7.55     |7.11     |     ~   |     ~   |F3V              
8157 |HD 32505                           |7.3934    |     ~   |9.22     |8.72     |     ~   |     ~   |F6V              
8158 |HD 31838                           |15.4351   |     ~   |9.58     |8.95     |     ~   |     ~   |G6V              
8159 |HD 32473                           |3.5895    |     ~   |9.988    |9.565    |     ~   |     ~   |F7V              
8160 |HD 31941                           |4.3191    |     ~   |10.437   |10.049   |10.065   |     ~   |F5V              
8161 |HD 31448                           |2.5701    |     ~   |9.95     |9.69     |     ~   |     ~   |A9V              
8162 |HD 32207                           |8.6257    |     ~   |9.91     |9.41     |     ~   |     ~   |F7V              
8163 |HD 32516                           |5.2404    |     ~   |8.38     |8.14     |     ~   |     ~   |A6V              
8164 |HD 31801                           |8.4307    |     ~   |9.30     |8.76     |     ~   |     ~   |F6V              
8165 |HD 32168                           |3.6675    |     ~   |10.44    |9.85     |     ~   |     ~   |G5V              
8166 |HD 31986                           |9.0173    |     ~   |10.164   |9.561    |9.554    |     ~   |G3V              
8167 |HD 32124                           |2.3133    |     ~   |9.54     |9.13     |     ~   |     ~   |F2V              
8168 |HD 32372                           |12.8821   |     ~   |10.20    |9.54     |     ~   |     ~   |G5V              
8169 |CD-40 1701                         |18.1104   |     ~   |11.47    |10.56    |10.22    |9.493    |K4V              
8170 |HD 31461                           |5.7747    |     ~   |9.62     |9.15     |     ~   |     ~   |F6V              
8171 |HD 31659                           |8.4345    |     ~   |10.30    |10.091   |     ~   |     ~   |G0V              
8172 |HD 31689                           |2.9418    |     ~   |9.69     |9.40     |     ~   |     ~   |A9V              
8173 |HD 31496                           |6.5747    |     ~   |10.12    |9.60     |     ~   |     ~   |F5V              
8174 |HD 31802                           |5.6587    |     ~   |9.17     |8.70     |     ~   |     ~   |F5V              
8175 |HD 31825                           |6.9374    |     ~   |8.07     |7.89     |     ~   |     ~   |A3V              
8176 |HD 32728                           |7.4971    |     ~   |9.89     |9.41     |     ~   |     ~   |F5V              
8177 |HD 31872                           |5.2674    |     ~   |9.87     |9.46     |     ~   |     ~   |F5V              
8178 |HD 32154                           |13.3204   |     ~   |8.84     |8.35     |     ~   |     ~   |F6V              
8179 |HD 32292                           |6.9799    |     ~   |8.95     |8.47     |     ~   |     ~   |F3V              
8180 |HD 32626                           |3.0248    |     ~   |9.84     |9.65     |     ~   |     ~   |A1V              
8181 |HD 32418                           |5.3352    |     ~   |7.46     |7.32     |     ~   |     ~   |A4V              
8182 |HD 33077                           |      ~   |     ~   |     ~   |     ~   |     ~   |     ~   |K0V              
8183 |HD 277665                          |25.2146   |     ~   |10.41    |9.54     |     ~   |     ~   |K1V              
8184 |HD 32608                           |9.47      |6.770    |6.670    |6.500    |     ~   |     ~   |A5V              
8185 |HD 33632                           |37.8953   |     ~   |6.98     |     ~   |6.2      |     ~   |F8V              
8186 |HD 32800                           |3.6738    |     ~   |9.28     |9.05     |     ~   |     ~   |A5V              
8187 |HD 32769                           |6.1343    |     ~   |8.90     |8.64     |     ~   |     ~   |A7V              
8188 |HD 33185                           |19.081    |     ~   |7.18     |6.66     |     ~   |     ~   |F8V              
8189 |G 86-28                            |80.3353   |     ~   |13.67    |     ~   |12.104   |     ~   |M3.0V            
8190 |1RXS J051111.1+281353              |7.1676    |     ~   |11.45    |10.69    |     ~   |     ~   |K0V              
8191 |HD 32387                           |13.4551   |8.570    |8.240    |     ~   |6.9      |     ~   |G8V              
8192 |HD 32835                           |2.4964    |     ~   |8.53     |7.71     |     ~   |     ~   |F5V              
8193 |HD 33252                           |24.8128   |     ~   |     ~   |     ~   |6.7      |     ~   |F8V              
8194 |G 85-52                            |82.3104   |13.493   |12.308   |10.746   |9.728    |8.529    |M0V              
8195 |HD 241814                          |31.4329   |     ~   |10.618   |     ~   |9.262    |     ~   |K5V              
8196 |* m Tau                            |62.8252   |5.79     |5.65     |     ~   |4.5      |     ~   |G4V              
8197 |Wolf 230                           |86.0992   |     ~   |13.4     |     ~   |11.333   |     ~   |M2V              
8198 |KUV 05097+1649                     |0.4673    |     ~   |14.94    |14.40    |14.32    |     ~   |F2V              
8199 |HD 32593                           |3.473     |     ~   |9.74     |9.29     |     ~   |     ~   |F0V              
8200 |HD 241599                          |22.7153   |     ~   |11.82    |     ~   |10.192   |     ~   |K7V              
8201 |HD 32850                           |37.4370   |8.942    |8.541    |7.728    |7.287    |6.854    |G9V              
8202 |HD 241884                          |3.5292    |     ~   |11.64    |11.11    |     ~   |     ~   |F6V              
8203 |Ross 388                           |33.5675   |     ~   |13.98    |     ~   |12.120   |     ~   |M3.5V            
8204 |HD 33221                           |8.611     |     ~   |8.69     |8.30     |     ~   |     ~   |F3V              
8205 |HD 33234                           |8.5768    |     ~   |8.82     |8.45     |     ~   |     ~   |F3V              
8206 |HD 32770                           |6.2197    |     ~   |9.84     |9.18     |     ~   |     ~   |G3V              
8207 |G 97-18                            |44.0369   |     ~   |13.05    |     ~   |11.009   |     ~   |M0V              
8208 |HD 32596                           |3.7192    |     ~   |9.84     |9.38     |     ~   |     ~   |F0V              
8209 |HD 32703                           |7.5626    |     ~   |9.01     |8.58     |     ~   |     ~   |F3V              
8210 |HD 32541                           |5.42      |     ~   |9.81     |9.56     |9.16     |     ~   |A3V              
8211 |HD 32866                           |7.64      |     ~   |9.636    |9.356    |9.174    |     ~   |F3V              
8212 |HD 33068                           |8.4693    |     ~   |9.71     |9.24     |     ~   |     ~   |F6V              
8213 |HD 33636                           |33.7982   |     ~   |7.64     |     ~   |6.6      |     ~   |G0V_CH-0.3       
8214 |HD 32883                           |5.0801    |     ~   |9.60     |9.14     |     ~   |     ~   |F3V              
8215 |HD 240968                          |3.2779    |     ~   |10.91    |10.59    |     ~   |     ~   |A8V              
8216 |HD 240991                          |6.3503    |     ~   |11.25    |10.83    |     ~   |     ~   |F8V              
8217 |HD 33110                           |7.3067    |     ~   |7.31     |7.24     |     ~   |     ~   |A0V              
8218 |HD 241056                          |2.4969    |     ~   |11.81    |11.03    |     ~   |     ~   |F7V              
8219 |HD 241136                          |      ~   |     ~   |11.3     |10.7     |     ~   |     ~   |A9V              
8220 |HD 241160                          |3.2525    |     ~   |10.82    |10.56    |     ~   |     ~   |F0V              
